pair,metatile,kind,treatment,cells,maps,example_map,x,y
building__rom_082d4e6c,2C0,flat,native_fallback,179,5,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,6
building__rom_082d4e6c,2C1,flat,native_fallback,24,5,FR_CELADON_CITY_DEPARTMENT_STORE_1F,0,8
building__rom_082d4e6c,2C2,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,9,9
building__rom_082d4e6c,2C3,flat,native_fallback,31,5,FR_CELADON_CITY_DEPARTMENT_STORE_1F,4,5
building__rom_082d4e6c,2C4,flat,native_fallback,17,4,FR_CELADON_CITY_DEPARTMENT_STORE_2F,12,11
building__rom_082d4e6c,2C5,flat,native_fallback,53,4,FR_CELADON_CITY_DEPARTMENT_STORE_2F,1,14
building__rom_082d4e6c,2C6,flat,native_fallback,4,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,0,7
building__rom_082d4e6c,2C7,flat,native_fallback,4,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,12,13
building__rom_082d4e6c,2C8,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,2,7
building__rom_082d4e6c,2C9,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,10,8
building__rom_082d4e6c,2CA,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,10,7
building__rom_082d4e6c,2CB,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,7
building__rom_082d4e6c,2CC,flat,native_fallback,5,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,4,7
building__rom_082d4e6c,2CD,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,9,7
building__rom_082d4e6c,2CE,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,6,10
building__rom_082d4e6c,2CF,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,0,4
building__rom_082d4e6c,2D0,flat,native_fallback,4,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,2,10
building__rom_082d4e6c,2D1,flat,native_fallback,3,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,10,9
building__rom_082d4e6c,2D2,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,10,12
building__rom_082d4e6c,2D3,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,8
building__rom_082d4e6c,2D4,flat,native_fallback,21,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,7,8
building__rom_082d4e6c,2D5,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,9,8
building__rom_082d4e6c,2D6,flat,native_fallback,5,5,FR_CELADON_CITY_DEPARTMENT_STORE_1F,6,11
building__rom_082d4e6c,2D7,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,12,4
building__rom_082d4e6c,2D8,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,2,12
building__rom_082d4e6c,2D9,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,4,9
building__rom_082d4e6c,2DA,flat,native_fallback,4,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,7,9
building__rom_082d4e6c,2DB,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,9
building__rom_082d4e6c,2DC,flat,native_fallback,7,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,12
building__rom_082d4e6c,2DD,flat,native_fallback,4,4,FR_CELADON_CITY_DEPARTMENT_STORE_1F,9,9
building__rom_082d4e6c,2DE,flat,native_fallback,4,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,4,9
building__rom_082d4e6c,2DF,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,12,5
building__rom_082d4e6c,2E0,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,10,4
building__rom_082d4e6c,2E1,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,2,4
building__rom_082d4e6c,2E2,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_4F,7,14
building__rom_082d4e6c,2E3,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,10
building__rom_082d4e6c,2E4,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,4,10
building__rom_082d4e6c,2E5,flat,native_fallback,3,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,7,10
building__rom_082d4e6c,2E6,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,2,8
building__rom_082d4e6c,2E7,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,12,6
building__rom_082d4e6c,2E8,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,8,7
building__rom_082d4e6c,2E9,flat,native_fallback,11,2,FR_CELADON_CITY_DEPARTMENT_STORE_3F,3,7
building__rom_082d4e6c,2EA,flat,native_fallback,4,2,FR_CELADON_CITY_DEPARTMENT_STORE_3F,12,7
building__rom_082d4e6c,2EB,flat,native_fallback,7,5,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,11
building__rom_082d4e6c,2EC,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,2,4
building__rom_082d4e6c,2EE,flat,native_fallback,5,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,2,9
building__rom_082d4e6c,2EF,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,12,4
building__rom_082d4e6c,2F1,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,9,10
building__rom_082d4e6c,2F2,flat,native_fallback,5,4,FR_CELADON_CITY_DEPARTMENT_STORE_2F,0,8
building__rom_082d4e6c,2F3,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,9,10
building__rom_082d4e6c,2F4,flat,native_fallback,5,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,5,11
building__rom_082d4e6c,2F5,flat,native_fallback,5,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,6,11
building__rom_082d4e6c,2F6,flat,native_fallback,5,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,10,11
building__rom_082d4e6c,2F7,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,12,5
building__rom_082d4e6c,2F8,flat,native_fallback,4,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,1,10
building__rom_082d4e6c,2F9,flat,native_fallback,5,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,2,10
building__rom_082d4e6c,2FA,flat,native_fallback,4,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,3,12
building__rom_082d4e6c,2FB,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,9,11
building__rom_082d4e6c,2FC,flat,native_fallback,5,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,5,12
building__rom_082d4e6c,2FD,flat,native_fallback,5,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,3,12
building__rom_082d4e6c,2FE,flat,native_fallback,5,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,10,12
building__rom_082d4e6c,2FF,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,12,6
building__rom_082d4e6c,300,flat,native_fallback,6,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,1,13
building__rom_082d4e6c,301,flat,native_fallback,6,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,2,11
building__rom_082d4e6c,302,flat,native_fallback,6,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,3,11
building__rom_082d4e6c,303,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_2F,3,10
building__rom_082d4e6c,304,flat,native_fallback,4,4,FR_CELADON_CITY_DEPARTMENT_STORE_2F,1,8
building__rom_082d4e6c,306,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,11,4
building__rom_082d4e6c,307,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,12,4
building__rom_082d4e6c,308,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_4F,5,6
building__rom_082d4e6c,309,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_4F,6,6
building__rom_082d4e6c,30A,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_4F,7,6
building__rom_082d4e6c,30B,flat,native_fallback,4,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,4,7
building__rom_082d4e6c,30C,flat,native_fallback,4,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,2,10
building__rom_082d4e6c,30D,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,10,5
building__rom_082d4e6c,30E,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,11,5
building__rom_082d4e6c,30F,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,12,5
building__rom_082d4e6c,310,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_2F,10,11
building__rom_082d4e6c,311,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_2F,8,11
building__rom_082d4e6c,312,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_1F,12,9
building__rom_082d4e6c,313,flat,native_fallback,4,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,4,8
building__rom_082d4e6c,314,flat,native_fallback,4,1,FR_CELADON_CITY_DEPARTMENT_STORE_3F,2,11
building__rom_082d4e6c,316,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,0,9
building__rom_082d4e6c,317,flat,native_fallback,8,1,FR_CELADON_CITY_DEPARTMENT_STORE_5F,8,7
building__rom_082d4e6c,318,flat,native_fallback,5,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,10,7
building__rom_082d4e6c,319,flat,native_fallback,5,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,8,7
building__rom_082d4e6c,31A,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_1F,12,10
building__rom_082d4e6c,31B,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_5F,12,13
building__rom_082d4e6c,31C,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,2,5
building__rom_082d4e6c,31E,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,0,10
building__rom_082d4e6c,31F,flat,native_fallback,8,1,FR_CELADON_CITY_DEPARTMENT_STORE_5F,7,8
building__rom_082d4e6c,320,flat,native_fallback,7,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,7,8
building__rom_082d4e6c,321,flat,native_fallback,7,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,8,8
building__rom_082d4e6c,322,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_1F,12,11
building__rom_082d4e6c,323,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_5F,12,14
building__rom_082d4e6c,324,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,2,6
building__rom_082d4e6c,325,flat,native_fallback,3,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,12,2
building__rom_082d4e6c,326,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,0,11
building__rom_082d4e6c,327,flat,native_fallback,8,1,FR_CELADON_CITY_DEPARTMENT_STORE_5F,7,9
building__rom_082d4e6c,328,flat,native_fallback,7,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,7,9
building__rom_082d4e6c,329,flat,native_fallback,7,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,11,9
building__rom_082d4e6c,32A,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,3,4
building__rom_082d4e6c,32B,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,5,4
building__rom_082d4e6c,32C,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,6,4
building__rom_082d4e6c,32D,flat,native_fallback,3,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,12,3
building__rom_082d4e6c,32E,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,13,0
building__rom_082d4e6c,32F,flat,native_fallback,3,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,16,0
building__rom_082d4e6c,330,flat,native_fallback,7,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,10,10
building__rom_082d4e6c,331,flat,native_fallback,7,3,FR_CELADON_CITY_DEPARTMENT_STORE_2F,11,14
building__rom_082d4e6c,332,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,3,7
building__rom_082d4e6c,333,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,6,7
building__rom_082d4e6c,334,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,3,5
building__rom_082d4e6c,335,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,6,5
building__rom_082d4e6c,336,flat,native_fallback,6,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,16,2
building__rom_082d4e6c,337,flat,native_fallback,3,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,15,1
building__rom_082d4e6c,338,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,0,1
building__rom_082d4e6c,339,flat,native_fallback,12,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,2,1
building__rom_082d4e6c,33A,flat,native_fallback,14,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,2,8
building__rom_082d4e6c,33B,flat,native_fallback,4,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,18,10
building__rom_082d4e6c,33C,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,14,2
building__rom_082d4e6c,33D,flat,native_fallback,2,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,13,2
building__rom_082d4e6c,33E,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,15,2
building__rom_082d4e6c,33F,flat,native_fallback,6,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,17,1
building__rom_082d4e6c,340,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,0,2
building__rom_082d4e6c,341,flat,native_fallback,26,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,2,2
building__rom_082d4e6c,342,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,1,8
building__rom_082d4e6c,343,flat,native_fallback,4,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,0,13
building__rom_082d4e6c,344,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,14,3
building__rom_082d4e6c,345,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,13,3
building__rom_082d4e6c,346,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,15,3
building__rom_082d4e6c,347,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,17,7
building__rom_082d4e6c,348,flat,native_fallback,5,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,0,5
building__rom_082d4e6c,349,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,16,8
building__rom_082d4e6c,34A,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,17,8
building__rom_082d4e6c,34B,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,4,5
building__rom_082d4e6c,34C,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,5,5
building__rom_082d4e6c,34D,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,15,4
building__rom_082d4e6c,34E,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,15,6
building__rom_082d4e6c,34F,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,17,0
building__rom_082d4e6c,350,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,0,8
building__rom_082d4e6c,351,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,18,2
building__rom_082d4e6c,352,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,18,8
building__rom_082d4e6c,353,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,4,6
building__rom_082d4e6c,354,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,5,6
building__rom_082d4e6c,355,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,15,5
building__rom_082d4e6c,356,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,15,7
building__rom_082d4e6c,357,flat,native_fallback,14,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,2,0
building__rom_082d4e6c,358,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,0,9
building__rom_082d4e6c,359,flat,native_fallback,5,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,18,4
building__rom_082d4e6c,35A,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,18,9
building__rom_082d4e6c,35B,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,4,7
building__rom_082d4e6c,35C,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,5,7
building__rom_082d4e6c,35D,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,18,1
building__rom_082d4e6c,35E,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,3,2
building__rom_082d4e6c,35F,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_2F,9,2
building__rom_082d4e6c,360,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,2,1
building__rom_082d4e6c,361,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,1
building__rom_082d4e6c,363,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_ROOF,9,3
building__rom_082d4e6c,365,flat,native_fallback,1,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,10,3
building__rom_082d4e6c,368,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,2,2
building__rom_082d4e6c,369,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,2
building__rom_082d4e6c,36A,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,4,2
building__rom_082d4e6c,36B,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_3F,9,2
building__rom_082d4e6c,36C,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_3F,10,2
building__rom_082d4e6c,36D,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_3F,11,2
building__rom_082d4e6c,370,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,2,3
building__rom_082d4e6c,371,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,3,3
building__rom_082d4e6c,372,flat,native_fallback,3,3,FR_CELADON_CITY_DEPARTMENT_STORE_1F,4,3
building__rom_082d4e6c,373,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_3F,9,3
building__rom_082d4e6c,374,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_3F,10,3
building__rom_082d4e6c,375,flat,native_fallback,2,2,FR_CELADON_CITY_DEPARTMENT_STORE_3F,11,3
building__rom_082d4e6c,008,flat,native_fallback,16,1,FR_CELADON_CITY_DEPARTMENT_STORE_1F,0,15
building__rom_082d4e9c,000,flat,native_fallback,40,1,FR_POWER_PLANT,49,25
building__rom_082d4e9c,281,flat,native_fallback,1,1,FR_POWER_PLANT,10,6
building__rom_082d4e9c,282,flat,native_fallback,3,1,FR_POWER_PLANT,30,5
building__rom_082d4e9c,283,flat,native_fallback,1,1,FR_POWER_PLANT,0,0
building__rom_082d4e9c,284,flat,native_fallback,4,1,FR_POWER_PLANT,11,0
building__rom_082d4e9c,285,flat,native_fallback,36,1,FR_POWER_PLANT,41,0
building__rom_082d4e9c,286,flat,native_fallback,4,1,FR_POWER_PLANT,19,0
building__rom_082d4e9c,287,flat,native_fallback,1,1,FR_POWER_PLANT,48,0
building__rom_082d4e9c,289,flat,native_fallback,1,1,FR_POWER_PLANT,33,13
building__rom_082d4e9c,28A,flat,native_fallback,1,1,FR_POWER_PLANT,44,27
building__rom_082d4e9c,28B,flat,native_fallback,1,1,FR_POWER_PLANT,0,1
building__rom_082d4e9c,28C,flat,native_fallback,4,1,FR_POWER_PLANT,11,1
building__rom_082d4e9c,28D,flat,native_fallback,137,1,FR_POWER_PLANT,11,34
building__rom_082d4e9c,28E,flat,native_fallback,4,1,FR_POWER_PLANT,32,1
building__rom_082d4e9c,28F,flat,native_fallback,1,1,FR_POWER_PLANT,48,1
building__rom_082d4e9c,290,flat,native_fallback,1,1,FR_POWER_PLANT,10,19
building__rom_082d4e9c,291,flat,native_fallback,11,1,FR_POWER_PLANT,16,34
building__rom_082d4e9c,292,flat,native_fallback,11,1,FR_POWER_PLANT,13,34
building__rom_082d4e9c,293,flat,native_fallback,28,1,FR_POWER_PLANT,0,34
building__rom_082d4e9c,294,flat,native_fallback,4,1,FR_POWER_PLANT,11,2
building__rom_082d4e9c,295,flat,native_fallback,126,1,FR_POWER_PLANT,21,29
building__rom_082d4e9c,296,flat,native_fallback,4,1,FR_POWER_PLANT,32,2
building__rom_082d4e9c,297,flat,native_fallback,35,1,FR_POWER_PLANT,48,25
building__rom_082d4e9c,298,flat,native_fallback,68,1,FR_POWER_PLANT,10,34
building__rom_082d4e9c,299,flat,native_fallback,11,1,FR_POWER_PLANT,8,30
building__rom_082d4e9c,29A,flat,native_fallback,11,1,FR_POWER_PLANT,5,30
building__rom_082d4e9c,29B,flat,native_fallback,74,1,FR_POWER_PLANT,14,34
building__rom_082d4e9c,29C,flat,native_fallback,4,1,FR_POWER_PLANT,11,3
building__rom_082d4e9c,29D,flat,native_fallback,97,1,FR_POWER_PLANT,10,5
building__rom_082d4e9c,29E,flat,native_fallback,4,1,FR_POWER_PLANT,19,3
building__rom_082d4e9c,29F,flat,native_fallback,537,1,FR_POWER_PLANT,4,34
building__rom_082d4e9c,2A0,flat,native_fallback,5,1,FR_POWER_PLANT,10,2
building__rom_082d4e9c,2A1,flat,native_fallback,10,1,FR_POWER_PLANT,8,28
building__rom_082d4e9c,2A2,flat,native_fallback,143,1,FR_POWER_PLANT,44,33
building__rom_082d4e9c,2A3,flat,native_fallback,10,1,FR_POWER_PLANT,16,28
building__rom_082d4e9c,2A4,flat,native_fallback,1,1,FR_POWER_PLANT,30,18
building__rom_082d4e9c,2A5,flat,native_fallback,2,1,FR_POWER_PLANT,20,13
building__rom_082d4e9c,2A6,flat,native_fallback,4,1,FR_POWER_PLANT,10,7
building__rom_082d4e9c,2A7,flat,native_fallback,4,1,FR_POWER_PLANT,20,27
building__rom_082d4e9c,2A8,flat,native_fallback,5,1,FR_POWER_PLANT,10,3
building__rom_082d4e9c,2A9,flat,native_fallback,1,1,FR_POWER_PLANT,0,39
building__rom_082d4e9c,2AA,flat,native_fallback,1,1,FR_POWER_PLANT,3,39
building__rom_082d4e9c,2AB,flat,native_fallback,40,1,FR_POWER_PLANT,16,39
building__rom_082d4e9c,2AC,flat,native_fallback,1,1,FR_POWER_PLANT,7,39
building__rom_082d4e9c,2AD,flat,native_fallback,1,1,FR_POWER_PLANT,48,39
building__rom_082d4e9c,2AE,flat,native_fallback,2,1,FR_POWER_PLANT,10,39
building__rom_082d4e9c,2B0,flat,native_fallback,5,1,FR_POWER_PLANT,10,4
building__rom_082d4e9c,2B1,flat,native_fallback,2,1,FR_POWER_PLANT,10,28
building__rom_082d4e9c,2B2,flat,native_fallback,6,1,FR_POWER_PLANT,21,30
building__rom_082d4e9c,2B3,flat,native_fallback,15,1,FR_POWER_PLANT,11,5
building__rom_082d4e9c,2B4,flat,native_fallback,3,1,FR_POWER_PLANT,10,0
building__rom_082d4e9c,2B5,flat,native_fallback,54,1,FR_POWER_PLANT,46,36
building__rom_082d4e9c,2B6,flat,native_fallback,117,1,FR_POWER_PLANT,9,34
building__rom_082d4e9c,2B7,flat,native_fallback,1,1,FR_POWER_PLANT,4,10
building__rom_082d4e9c,2B8,flat,native_fallback,1,1,FR_POWER_PLANT,0,7
building__rom_082d4e9c,2B9,flat,native_fallback,9,1,FR_POWER_PLANT,17,34
building__rom_082d4e9c,2BA,flat,native_fallback,9,1,FR_POWER_PLANT,4,30
building__rom_082d4e9c,2BB,flat,native_fallback,2,1,FR_POWER_PLANT,3,10
building__rom_082d4e9c,2BC,flat,native_fallback,3,1,FR_POWER_PLANT,10,1
building__rom_082d4e9c,2BD,flat,native_fallback,1,1,FR_POWER_PLANT,0,10
building__rom_082d4e9c,2BE,flat,native_fallback,1,1,FR_POWER_PLANT,1,10
building__rom_082d4e9c,2BF,flat,native_fallback,1,1,FR_POWER_PLANT,0,13
building__rom_082d4e9c,2C0,flat,native_fallback,1,1,FR_POWER_PLANT,0,8
building__rom_082d4e9c,2C1,flat,native_fallback,1,1,FR_POWER_PLANT,4,38
building__rom_082d4e9c,2C2,flat,native_fallback,1,1,FR_POWER_PLANT,5,38
building__rom_082d4e9c,2C3,flat,native_fallback,1,1,FR_POWER_PLANT,6,38
building__rom_082d4e9c,2C4,flat,native_fallback,10,1,FR_POWER_PLANT,3,12
building__rom_082d4e9c,2C5,flat,native_fallback,1,1,FR_POWER_PLANT,0,11
building__rom_082d4e9c,2C6,flat,native_fallback,1,1,FR_POWER_PLANT,1,11
building__rom_082d4e9c,2C7,flat,native_fallback,2,1,FR_POWER_PLANT,48,33
building__rom_082d4e9c,2C8,flat,native_fallback,1,1,FR_POWER_PLANT,0,9
building__rom_082d4e9c,2C9,flat,native_fallback,1,1,FR_POWER_PLANT,4,39
building__rom_082d4e9c,2CA,flat,native_fallback,1,1,FR_POWER_PLANT,5,39
building__rom_082d4e9c,2CB,flat,native_fallback,1,1,FR_POWER_PLANT,6,39
building__rom_082d4e9c,2CC,flat,native_fallback,10,1,FR_POWER_PLANT,5,37
building__rom_082d4e9c,2CD,flat,native_fallback,1,1,FR_POWER_PLANT,0,12
building__rom_082d4e9c,2CE,flat,native_fallback,1,1,FR_POWER_PLANT,1,12
building__rom_082d4e9c,2CF,flat,native_fallback,2,1,FR_POWER_PLANT,0,19
building__rom_082d4e9c,2D0,flat,native_fallback,14,1,FR_POWER_PLANT,38,36
